min,max,count,mean,majority,median,std,sum,minority,range,year,month,type,index,biomass,lat,long
7.0,69.0,9,38.44444444444444,7.0,34.0,20.510762004974154,346.0,7.0,62.0,tif,,al_c,1081,16.62023735,22.73377,74.11832
37.0,90.0,12,62.416666666666664,66.0,64.0,18.962499542225146,749.0,37.0,53.0,tif,,al_c,1082,19.56802559,22.73377,74.19794
25.0,85.0,9,61.111111111111114,37.0,72.0,21.121050291879396,550.0,25.0,60.0,tif,,al_c,1083,11.11234188,22.73377,74.27757
28.0,74.0,9,47.55555555555556,28.0,46.0,12.570787221094179,428.0,28.0,46.0,tif,,al_c,1084,6.10034132,22.73377,74.35719
19.0,64.0,9,40.111111111111114,19.0,40.0,13.851950881008658,361.0,19.0,45.0,tif,,al_c,1085,1.295146704,22.73377,74.43682
0.0,6.0,9,0.6666666666666666,0.0,0.0,1.8856180831641267,6.0,6.0,6.0,tif,,al_c,1086,30.65944672,22.65317,70.21669
1.0,88.0,9,42.55555555555556,1.0,50.0,31.055903396978636,383.0,1.0,87.0,tif,,al_c,1087,300.553894,22.65317,70.29631
36.0,91.0,12,76.25,74.0,79.5,14.230981460648923,915.0,36.0,55.0,tif,,al_c,1088,448.0628357,22.65317,70.37594
71.0,89.0,9,79.33333333333333,71.0,79.0,5.517648452415616,714.0,71.0,18.0,tif,,al_c,1089,406.6521301,22.65317,70.45556
61.0,98.0,9,83.22222222222223,70.0,88.0,13.636371118591288,749.0,61.0,37.0,tif,,al_c,1090,833.6523438,22.65317,70.53519
26.0,96.0,9,76.55555555555556,96.0,84.0,21.34432587161235,689.0,26.0,70.0,tif,,al_c,1091,450.5507507,22.65317,70.61481
51.0,96.0,9,78.66666666666667,51.0,82.0,12.832251036613439,708.0,51.0,45.0,tif,,al_c,1092,499.8390198,22.65317,70.69444
52.0,84.0,12,71.08333333333333,75.0,75.0,9.358225734020786,853.0,52.0,32.0,tif,,al_c,1093,529.5656738,22.65317,70.77406
40.0,92.0,9,70.44444444444444,70.0,70.0,16.99745805251225,634.0,40.0,52.0,tif,,al_c,1094,506.9611816,22.65317,70.85369
23.0,83.0,9,59.55555555555556,23.0,68.0,17.895443933589547,536.0,23.0,60.0,tif,,al_c,1095,192.9949341,22.65317,70.93331
32.0,75.0,9,54.666666666666664,32.0,60.0,13.349989596333858,492.0,32.0,43.0,tif,,al_c,1096,241.5360565,22.65317,71.01294
21.0,75.0,9,55.44444444444444,21.0,57.0,15.334138465174227,499.0,21.0,54.0,tif,,al_c,1097,191.0611725,22.65317,71.09256
22.0,70.0,9,56.44444444444444,22.0,59.0,13.39246148739499,508.0,22.0,48.0,tif,,al_c,1098,261.7966309,22.65317,71.17219
25.0,75.0,12,54.416666666666664,38.0,54.5,14.7391673969582,653.0,25.0,50.0,tif,,al_c,1099,218.1624451,22.65317,71.25181
23.0,90.0,9,61.77777777777778,23.0,68.0,19.3492909877441,556.0,23.0,67.0,tif,,al_c,1100,381.7344971,22.65317,71.33144
49.0,93.0,9,73.77777777777777,49.0,77.0,15.331722942809192,664.0,49.0,44.0,tif,,al_c,1101,214.3701782,22.65317,71.41106
52.0,86.0,9,66.77777777777777,56.0,66.0,10.962337319484966,601.0,52.0,34.0,tif,,al_c,1102,179.3074341,22.65317,71.49069
56.0,95.0,9,79.0,80.0,80.0,11.547005383792516,711.0,56.0,39.0,tif,,al_c,1103,360.5844116,22.65317,71.57031
24.0,95.0,12,65.5,87.0,64.0,21.90700040321967,786.0,24.0,71.0,tif,,al_c,1104,304.1350403,22.65317,71.64994
39.0,81.0,9,60.77777777777778,39.0,59.0,13.814467277924237,547.0,39.0,42.0,tif,,al_c,1105,82.30849457,22.65317,71.72956
27.0,64.0,9,41.666666666666664,27.0,42.0,10.088497300281038,375.0,27.0,37.0,tif,,al_c,1106,166.2923431,22.65317,71.80919
27.0,59.0,9,46.111111111111114,27.0,49.0,9.433326789684944,415.0,27.0,32.0,tif,,al_c,1107,246.4771271,22.65317,71.88882
9.0,51.0,9,34.55555555555556,9.0,40.0,12.763760427355002,311.0,9.0,42.0,tif,,al_c,1108,422.9448547,22.65317,71.96844
0.0,21.0,12,8.583333333333334,4.0,7.0,6.1435377068555175,103.0,0.0,21.0,tif,,al_c,1109,64.82730103,22.65317,72.04807
2.0,56.0,9,15.555555555555555,13.0,8.0,16.418899077391888,140.0,2.0,54.0,tif,,al_c,1110,74.14369965,22.65317,72.12769
20.0,53.0,9,36.111111111111114,37.0,37.0,10.224637395846525,325.0,20.0,33.0,tif,,al_c,1111,139.6834106,22.65317,72.20732
39.0,92.0,9,68.55555555555556,39.0,73.0,15.107842783807584,617.0,39.0,53.0,tif,,al_c,1112,174.1369781,22.65317,72.28694
85.0,99.0,9,91.66666666666667,88.0,94.0,4.69041575982343,825.0,85.0,14.0,tif,,al_c,1113,221.674942,22.65317,72.36657
86.0,98.0,9,92.44444444444444,87.0,93.0,4.4748956812449485,832.0,86.0,12.0,tif,,al_c,1114,250.6727753,22.65317,72.44619
76.0,96.0,12,90.33333333333333,93.0,92.5,5.185449728701348,1084.0,76.0,20.0,tif,,al_c,1115,170.3042908,22.65317,72.52582
76.0,96.0,9,85.22222222222223,96.0,82.0,7.284348179148339,767.0,76.0,20.0,tif,,al_c,1116,166.4189606,22.65317,72.60544
84.0,95.0,9,88.77777777777777,91.0,89.0,3.2584173996922625,799.0,84.0,11.0,tif,,al_c,1117,200.0139465,22.65317,72.68507
74.0,99.0,9,89.44444444444444,96.0,90.0,7.274172134814626,805.0,74.0,25.0,tif,,al_c,1118,218.9512329,22.65317,72.76469
7.0,92.0,9,73.33333333333333,86.0,86.0,25.78974817851293,660.0,7.0,85.0,tif,,al_c,1119,175.6636353,22.65317,72.84432
53.0,92.0,12,82.83333333333333,86.0,86.5,10.975983884017971,994.0,53.0,39.0,tif,,al_c,1120,191.8745728,22.65317,72.92394
79.0,94.0,9,89.77777777777777,92.0,91.0,4.103596736137642,808.0,79.0,15.0,tif,,al_c,1121,243.6284332,22.65317,73.00357
77.0,96.0,9,92.22222222222223,93.0,94.0,5.593205754956986,830.0,77.0,19.0,tif,,al_c,1122,336.8804321,22.65317,73.08319
90.0,97.0,9,94.11111111111111,93.0,94.0,2.23330569358242,847.0,90.0,7.0,tif,,al_c,1123,192.1291656,22.65317,73.16282
14.0,96.0,9,54.111111111111114,14.0,40.0,30.541208753072713,487.0,14.0,82.0,tif,,al_c,1124,144.6105042,22.65317,73.24244
26.0,73.0,9,53.55555555555556,26.0,53.0,16.55369117018995,482.0,26.0,47.0,tif,,al_c,1125,227.1861267,22.65317,73.32207
39.0,86.0,12,66.0,39.0,68.5,14.142135623730951,792.0,61.0,47.0,tif,,al_c,1126,170.5302582,22.65317,73.40169
14.0,65.0,9,46.111111111111114,63.0,42.0,17.64114158843497,415.0,14.0,51.0,tif,,al_c,1127,184.2750244,22.65317,73.48132
23.0,76.0,9,50.666666666666664,23.0,50.0,16.759740119968715,456.0,23.0,53.0,tif,,al_c,1128,119.6114807,22.65317,73.56094
20.0,61.0,9,51.22222222222222,57.0,57.0,12.254502825744211,461.0,20.0,41.0,tif,,al_c,1129,89.41834259,22.65317,73.64057
7.0,55.0,9,35.77777777777778,42.0,39.0,13.05354594462344,322.0,7.0,48.0,tif,,al_c,1130,90.05358124,22.65317,73.72019
30.0,47.0,12,39.083333333333336,37.0,39.0,5.024246764994286,469.0,30.0,17.0,tif,,al_c,1131,103.7690048,22.65317,73.79982
29.0,51.0,9,40.333333333333336,29.0,41.0,6.944222218666553,363.0,29.0,22.0,tif,,al_c,1132,31.16321182,22.65317,73.87944
29.0,60.0,9,47.333333333333336,49.0,49.0,10.03327796219494,426.0,29.0,31.0,tif,,al_c,1133,23.66256714,22.65317,73.95907
14.0,57.0,9,32.0,30.0,30.0,11.430952132988164,288.0,14.0,43.0,tif,,al_c,1134,28.18823433,22.65317,74.03869
4.0,58.0,9,28.77777777777778,4.0,18.0,20.400314691351525,259.0,4.0,54.0,tif,,al_c,1135,16.20060349,22.65317,74.11832
7.0,54.0,12,23.916666666666668,7.0,27.0,13.835090249876298,287.0,12.0,47.0,tif,,al_c,1136,8.897740364,22.65317,74.19794
10.0,62.0,9,41.888888888888886,62.0,51.0,19.479016883955723,377.0,10.0,52.0,tif,,al_c,1137,7.423408031,22.65317,74.27757
16.0,57.0,9,35.22222222222222,26.0,28.0,12.778260860433393,317.0,16.0,41.0,tif,,al_c,1138,2.054724693,22.65317,74.35719
18.0,51.0,9,35.111111111111114,51.0,33.0,10.9488146942889,316.0,18.0,33.0,tif,,al_c,1139,0.022153037,22.65317,74.43682
0.0,1.0,12,0.08333333333333333,0.0,0.0,0.2763853991962833,1.0,1.0,1.0,tif,,al_c,1140,34.70036697,22.57257,70.13706
0.0,88.0,12,47.583333333333336,0.0,52.5,28.952427455319796,571.0,0.0,88.0,tif,,al_c,1141,295.4788818,22.57257,70.21669
57.0,96.0,12,82.91666666666667,94.0,87.0,11.34649970499958,995.0,57.0,39.0,tif,,al_c,1142,653.4555664,22.57257,70.29631
36.0,95.0,16,70.4375,49.0,71.0,16.601840071208976,1127.0,36.0,59.0,tif,,al_c,1143,580.7403564,22.57257,70.37594
39.0,88.0,12,67.83333333333333,39.0,72.0,13.03094607292792,814.0,39.0,49.0,tif,,al_c,1144,308.5428162,22.57257,70.45556
34.0,97.0,12,73.08333333333333,34.0,81.0,18.085253354290863,877.0,34.0,63.0,tif,,al_c,1145,515.6322021,22.57257,70.53519
57.0,95.0,12,76.0,80.0,76.5,11.647603473104098,912.0,57.0,38.0,tif,,al_c,1146,684.8962402,22.57257,70.61481
59.0,92.0,12,75.91666666666667,76.0,76.0,8.741265481737884,911.0,59.0,33.0,tif,,al_c,1147,731.6055908,22.57257,70.69444
55.0,90.0,16,76.5,69.0,77.0,9.55902714715258,1224.0,55.0,35.0,tif,,al_c,1148,496.6193542,22.57257,70.77406
30.0,85.0,12,68.0,80.0,70.0,16.51262143533445,816.0,30.0,55.0,tif,,al_c,1149,400.6403198,22.57257,70.85369
7.0,72.0,12,32.666666666666664,21.0,26.5,21.429470880593907,392.0,7.0,65.0,tif,,al_c,1150,193.0028381,22.57257,70.93331
42.0,75.0,12,59.25,42.0,61.5,11.016086722001905,711.0,52.0,33.0,tif,,al_c,1151,261.3853149,22.57257,71.01294
41.0,85.0,12,59.416666666666664,47.0,59.5,12.77666057917935,713.0,41.0,44.0,tif,,al_c,1152,177.0497894,22.57257,71.09256
5.0,60.0,12,29.583333333333332,36.0,30.5,14.43640267595159,355.0,5.0,55.0,tif,,al_c,1153,176.3495636,22.57257,71.17219
8.0,64.0,16,30.5625,17.0,27.5,17.442651568783916,489.0,8.0,56.0,tif,,al_c,1154,180.1409912,22.57257,71.25181
37.0,85.0,12,62.916666666666664,48.0,64.5,14.238787011383925,755.0,37.0,48.0,tif,,al_c,1155,255.8760986,22.57257,71.33144
45.0,84.0,12,68.5,45.0,70.5,9.9958324649159,822.0,45.0,39.0,tif,,al_c,1156,206.0013428,22.57257,71.41106
35.0,94.0,12,76.5,92.0,84.5,19.670197423174653,918.0,35.0,59.0,tif,,al_c,1157,185.763504,22.57257,71.49069
62.0,96.0,12,81.08333333333333,62.0,83.5,11.161379345264136,973.0,72.0,34.0,tif,,al_c,1158,238.3778992,22.57257,71.57031
28.0,93.0,16,68.75,66.0,69.5,17.704166176355216,1100.0,28.0,65.0,tif,,al_c,1159,301.0404358,22.57257,71.64994
27.0,81.0,12,55.083333333333336,27.0,54.5,16.484630889272456,661.0,27.0,54.0,tif,,al_c,1160,230.2115936,22.57257,71.72956
28.0,81.0,12,52.583333333333336,28.0,52.5,16.229902101436785,631.0,28.0,53.0,tif,,al_c,1161,278.4188232,22.57257,71.80919
27.0,63.0,12,39.416666666666664,33.0,36.5,10.111530821569776,473.0,27.0,36.0,tif,,al_c,1162,157.4854889,22.57257,71.88882
11.0,83.0,12,46.333333333333336,33.0,43.0,20.07209228976613,556.0,11.0,72.0,tif,,al_c,1163,237.6013184,22.57257,71.96844
0.0,49.0,16,17.5,0.0,13.5,15.854809995707926,280.0,1.0,49.0,tif,,al_c,1164,81.09645844,22.57257,72.04807
3.0,25.0,12,10.666666666666666,6.0,9.5,6.459274125025367,128.0,3.0,22.0,tif,,al_c,1165,122.335083,22.57257,72.12769
4.0,47.0,12,25.833333333333332,39.0,25.0,13.873435847771171,310.0,4.0,43.0,tif,,al_c,1166,142.7722168,22.57257,72.20732
14.0,76.0,12,47.416666666666664,14.0,42.5,19.349669822046632,569.0,14.0,62.0,tif,,al_c,1167,151.2642517,22.57257,72.28694
22.0,87.0,12,46.666666666666664,37.0,43.5,17.983016679325214,560.0,22.0,65.0,tif,,al_c,1168,204.5896912,22.57257,72.36657
76.0,96.0,12,84.91666666666667,82.0,84.5,5.964594612284131,1019.0,76.0,20.0,tif,,al_c,1169,240.3414307,22.57257,72.44619
82.0,99.0,16,90.875,83.0,91.5,5.644410952437818,1454.0,82.0,17.0,tif,,al_c,1170,261.111969,22.57257,72.52582
52.0,95.0,12,76.75,52.0,76.5,11.797775213996918,921.0,52.0,43.0,tif,,al_c,1171,168.9590759,22.57257,72.60544
70.0,98.0,12,86.75,91.0,89.0,6.893535619211185,1041.0,70.0,28.0,tif,,al_c,1172,237.6762543,22.57257,72.68507
85.0,97.0,12,91.16666666666667,86.0,91.5,3.933474573735315,1094.0,85.0,12.0,tif,,al_c,1173,328.1005859,22.57257,72.76469
84.0,93.0,12,88.91666666666667,88.0,89.0,2.8710721961587025,1067.0,84.0,9.0,tif,,al_c,1174,258.8593445,22.57257,72.84432
11.0,89.0,16,62.375,79.0,76.5,26.26517418560174,998.0,11.0,78.0,tif,,al_c,1175,142.6285095,22.57257,72.92394
64.0,95.0,12,84.16666666666667,92.0,87.0,8.942718950197541,1010.0,64.0,31.0,tif,,al_c,1176,291.379425,22.57257,73.00357
78.0,97.0,12,89.0,78.0,90.5,6.7700320038633,1068.0,81.0,19.0,tif,,al_c,1177,279.4208069,22.57257,73.08319
47.0,93.0,12,66.83333333333333,47.0,64.5,17.261871921151027,802.0,48.0,46.0,tif,,al_c,1178,253.0208588,22.57257,73.16282
43.0,95.0,12,64.5,78.0,59.5,17.09532099727876,774.0,43.0,52.0,tif,,al_c,1179,467.3463745,22.57257,73.24244
34.0,82.0,12,53.75,44.0,52.5,15.210330919038766,645.0,34.0,48.0,tif,,al_c,1180,306.7930298,22.57257,73.32207
15.0,87.0,16,52.125,15.0,48.5,21.48218738862502,834.0,15.0,72.0,tif,,al_c,1181,199.0375214,22.57257,73.40169
4.0,83.0,12,38.666666666666664,21.0,30.0,25.88543133802401,464.0,4.0,79.0,tif,,al_c,1182,121.3295746,22.57257,73.48132
12.0,78.0,12,52.083333333333336,33.0,57.5,19.10697225854711,625.0,12.0,66.0,tif,,al_c,1183,118.8296967,22.57257,73.56094
30.0,80.0,12,57.416666666666664,48.0,55.5,16.41878158965789,689.0,30.0,50.0,tif,,al_c,1184,126.4834442,22.57257,73.64057
9.0,67.0,12,35.5,9.0,33.5,16.424067705656842,426.0,9.0,58.0,tif,,al_c,1185,95.24031067,22.57257,73.72019
26.0,72.0,16,41.125,26.0,38.5,12.34339398220765,658.0,28.0,46.0,tif,,al_c,1186,167.4357605,22.57257,73.79982
3.0,41.0,12,24.333333333333332,36.0,21.5,12.7758452644912,292.0,3.0,38.0,tif,,al_c,1187,32.32645798,22.57257,73.87944
3.0,44.0,12,21.666666666666668,8.0,17.5,14.862331206405303,260.0,3.0,41.0,tif,,al_c,1188,22.5411911,22.57257,73.95907
2.0,36.0,12,17.5,24.0,20.0,11.543396380615196,210.0,2.0,34.0,tif,,al_c,1189,25.51490211,22.57257,74.03869
1.0,19.0,12,8.0,1.0,5.5,6.27162924074226,96.0,2.0,18.0,tif,,al_c,1190,4.899796009,22.57257,74.11832
4.0,55.0,16,18.5,13.0,12.5,16.397408331806584,296.0,4.0,51.0,tif,,al_c,1191,3.507923603,22.57257,74.19794
12.0,58.0,12,31.083333333333332,21.0,30.5,14.268019795643996,373.0,12.0,46.0,tif,,al_c,1192,0.342579544,22.57257,74.27757
0.0,10.0,12,1.0,0.0,0.0,2.7688746209726918,12.0,2.0,10.0,tif,,al_c,1193,0.977918208,22.49197,69.89819
0.0,69.0,9,17.22222222222222,0.0,11.0,20.686967329310274,155.0,3.0,69.0,tif,,al_c,1194,17.13432503,22.49197,69.97781
0.0,58.0,9,20.555555555555557,18.0,18.0,16.180311156952527,185.0,0.0,58.0,tif,,al_c,1195,39.1087265,22.49197,70.05744
9.0,84.0,9,52.44444444444444,53.0,53.0,18.72082091689542,472.0,9.0,75.0,tif,,al_c,1196,358.1746521,22.49197,70.13706
59.0,93.0,9,70.22222222222223,68.0,68.0,10.14098151920412,632.0,59.0,34.0,tif,,al_c,1197,531.9993896,22.49197,70.21669
45.0,95.0,9,73.55555555555556,76.0,76.0,15.078395958833221,662.0,45.0,50.0,tif,,al_c,1198,490.6421509,22.49197,70.29631
61.0,98.0,12,81.33333333333333,61.0,85.5,12.47219128924647,976.0,61.0,37.0,tif,,al_c,1199,431.4789124,22.49197,70.37594
47.0,88.0,9,67.33333333333333,47.0,70.0,13.2664991614216,606.0,47.0,41.0,tif,,al_c,1200,385.8728943,22.49197,70.45556
30.0,93.0,9,67.22222222222223,30.0,79.0,21.652702052465404,605.0,30.0,63.0,tif,,al_c,1201,496.4754944,22.49197,70.53519
47.0,99.0,9,76.77777777777777,74.0,74.0,15.215326905443279,691.0,47.0,52.0,tif,,al_c,1202,640.7976685,22.49197,70.61481
56.0,89.0,9,72.44444444444444,56.0,77.0,12.410668449282847,652.0,56.0,33.0,tif,,al_c,1203,532.3560791,22.49197,70.69444
48.0,97.0,12,74.0,68.0,72.5,14.236104336041748,888.0,48.0,49.0,tif,,al_c,1204,489.0517273,22.49197,70.77406
35.0,68.0,9,57.0,35.0,62.0,11.450376024878446,513.0,35.0,33.0,tif,,al_c,1205,364.4075012,22.49197,70.85369
12.0,71.0,9,33.77777777777778,40.0,32.0,16.040073273438747,304.0,12.0,59.0,tif,,al_c,1206,219.5159302,22.49197,70.93331
12.0,71.0,9,38.111111111111114,12.0,31.0,20.19595363457434,343.0,12.0,59.0,tif,,al_c,1207,66.6725769,22.49197,71.01294
22.0,74.0,9,44.111111111111114,22.0,41.0,16.993099543601968,397.0,22.0,52.0,tif,,al_c,1208,51.29761505,22.49197,71.09256
0.0,67.0,9,28.666666666666668,0.0,19.0,22.533925041540762,258.0,0.0,67.0,tif,,al_c,1209,117.8071442,22.49197,71.17219
5.0,77.0,12,46.583333333333336,5.0,47.5,22.676927824455316,559.0,5.0,72.0,tif,,al_c,1210,227.8019714,22.49197,71.25181
22.0,75.0,9,50.333333333333336,22.0,41.0,18.511257835886425,453.0,22.0,53.0,tif,,al_c,1211,177.9080811,22.49197,71.33144
48.0,78.0,9,67.0,67.0,67.0,8.666666666666666,603.0,48.0,30.0,tif,,al_c,1212,307.4951477,22.49197,71.41106
43.0,82.0,9,59.22222222222222,47.0,54.0,12.567840597491307,533.0,43.0,39.0,tif,,al_c,1213,230.2615509,22.49197,71.49069
53.0,97.0,9,80.55555555555556,53.0,84.0,13.873324612452098,725.0,53.0,44.0,tif,,al_c,1214,428.4588013,22.49197,71.57031
69.0,99.0,12,85.41666666666667,80.0,86.0,9.04118662320138,1025.0,69.0,30.0,tif,,al_c,1215,426.5197754,22.49197,71.64994
36.0,90.0,9,74.44444444444444,36.0,84.0,17.289117393519938,670.0,36.0,54.0,tif,,al_c,1216,400.7124329,22.49197,71.72956
35.0,81.0,9,61.333333333333336,67.0,67.0,15.267976654131717,552.0,35.0,46.0,tif,,al_c,1217,334.2585144,22.49197,71.80919
6.0,45.0,9,20.77777777777778,8.0,21.0,11.67882963864081,187.0,6.0,39.0,tif,,al_c,1218,64.6281662,22.49197,71.88882
17.0,63.0,9,36.888888888888886,17.0,31.0,17.175204636946475,332.0,17.0,46.0,tif,,al_c,1219,86.0982132,22.49197,71.96844
10.0,63.0,12,35.166666666666664,45.0,38.0,15.060064925343301,422.0,10.0,53.0,tif,,al_c,1220,20.96177101,22.49197,72.04807
4.0,29.0,9,17.666666666666668,29.0,20.0,9.672412085697939,159.0,4.0,25.0,tif,,al_c,1221,34.04870987,22.49197,72.12769
10.0,34.0,9,20.77777777777778,10.0,23.0,9.052658023141635,187.0,11.0,24.0,tif,,al_c,1222,98.33094025,22.49197,72.20732
8.0,34.0,9,22.11111111111111,8.0,23.0,8.862460712270787,199.0,8.0,26.0,tif,,al_c,1223,204.5757904,22.49197,72.28694
9.0,81.0,9,41.888888888888886,9.0,37.0,24.223241568765427,377.0,9.0,72.0,tif,,al_c,1224,247.3015442,22.49197,72.36657
59.0,99.0,9,86.44444444444444,99.0,94.0,13.565570071251141,778.0,59.0,40.0,tif,,al_c,1225,292.7218018,22.49197,72.44619
52.0,95.0,12,78.33333333333333,90.0,81.5,13.31248369847724,940.0,52.0,43.0,tif,,al_c,1226,210.5858612,22.49197,72.52582
76.0,89.0,9,84.33333333333333,84.0,84.0,4.189935029992179,759.0,76.0,13.0,tif,,al_c,1227,235.4906006,22.49197,72.60544
69.0,94.0,9,87.66666666666667,87.0,89.0,7.023769168568493,789.0,69.0,25.0,tif,,al_c,1228,294.0345154,22.49197,72.68507
69.0,94.0,9,87.88888888888889,86.0,91.0,7.187094057242769,791.0,69.0,25.0,tif,,al_c,1229,276.6037598,22.49197,72.76469
57.0,92.0,9,85.55555555555556,90.0,90.0,10.667824011287516,770.0,57.0,35.0,tif,,al_c,1230,268.06604,22.49197,72.84432
82.0,97.0,12,89.91666666666667,95.0,91.0,4.990964057396348,1079.0,82.0,15.0,tif,,al_c,1231,249.070816,22.49197,72.92394
75.0,95.0,9,88.11111111111111,75.0,90.0,6.0266896099202745,793.0,75.0,20.0,tif,,al_c,1232,382.956543,22.49197,73.00357
43.0,90.0,9,64.88888888888889,43.0,60.0,17.97803872904967,584.0,46.0,47.0,tif,,al_c,1233,217.0504913,22.49197,73.08319
56.0,94.0,9,75.55555555555556,75.0,75.0,11.991766722872924,680.0,56.0,38.0,tif,,al_c,1234,399.9702454,22.49197,73.16282
32.0,68.0,9,53.111111111111114,32.0,52.0,10.343483664655137,478.0,32.0,36.0,tif,,al_c,1235,343.8597717,22.49197,73.24244
33.0,62.0,9,50.0,33.0,55.0,10.392304845413264,450.0,33.0,29.0,tif,,al_c,1236,244.4461212,22.49197,73.32207
37.0,82.0,12,52.916666666666664,37.0,52.0,12.912902677382633,635.0,42.0,45.0,tif,,al_c,1237,227.6878967,22.49197,73.40169
0.0,55.0,9,24.88888888888889,0.0,24.0,15.835574890062103,224.0,0.0,55.0,tif,,al_c,1238,91.21424103,22.49197,73.48132
3.0,61.0,9,20.77777777777778,13.0,17.0,16.157404754324308,187.0,3.0,58.0,tif,,al_c,1239,96.38756561,22.49197,73.56094
15.0,39.0,9,26.22222222222222,15.0,25.0,7.524445757038673,236.0,15.0,24.0,tif,,al_c,1240,131.2541809,22.49197,73.64057
9.0,64.0,9,27.22222222222222,9.0,23.0,17.35753296460312,245.0,9.0,55.0,tif,,al_c,1241,225.7035217,22.49197,73.72019
14.0,60.0,12,33.0,14.0,33.0,14.352700094407323,396.0,14.0,46.0,tif,,al_c,1242,256.5768433,22.49197,73.79982
12.0,35.0,9,23.11111111111111,12.0,24.0,6.870944370551247,208.0,12.0,23.0,tif,,al_c,1243,12.50309944,22.49197,73.87944
4.0,41.0,9,18.555555555555557,4.0,17.0,12.902291881773143,167.0,6.0,37.0,tif,,al_c,1244,15.32628727,22.49197,73.95907
3.0,29.0,9,12.88888888888889,3.0,10.0,9.12194477856613,116.0,4.0,26.0,tif,,al_c,1245,21.30789375,22.49197,74.03869
1.0,28.0,9,11.777777777777779,7.0,7.0,9.246954787361414,106.0,1.0,27.0,tif,,al_c,1246,5.267220974,22.49197,74.11832
0.0,21.0,9,4.666666666666667,0.0,3.0,6.073622386096199,42.0,1.0,21.0,tif,,al_c,1247,2.02853632,22.41137,69.02231
0.0,13.0,12,2.9166666666666665,0.0,0.5,4.071411166768702,35.0,1.0,13.0,tif,,al_c,1248,2.192786932,22.41137,69.10194
0.0,5.0,9,0.8888888888888888,0.0,0.0,1.7284832429004493,8.0,3.0,5.0,tif,,al_c,1249,0.306745231,22.41137,69.65931
0.0,52.0,9,12.444444444444445,0.0,7.0,17.550632221034792,112.0,2.0,52.0,tif,,al_c,1250,2.680686474,22.41137,69.73894
0.0,35.0,9,12.444444444444445,0.0,5.0,14.150862644384862,112.0,5.0,35.0,tif,,al_c,1251,1.258003592,22.41137,69.81856
1.0,77.0,12,42.583333333333336,57.0,43.0,22.06603095761044,511.0,1.0,76.0,tif,,al_c,1252,14.52314377,22.41137,69.89819
37.0,97.0,9,60.55555555555556,37.0,61.0,19.120152899848375,545.0,37.0,60.0,tif,,al_c,1253,110.7785492,22.41137,69.97781
13.0,87.0,9,51.333333333333336,13.0,61.0,23.46628787573072,462.0,13.0,74.0,tif,,al_c,1254,221.7206726,22.41137,70.05744
44.0,78.0,9,58.0,70.0,56.0,11.489125293076057,522.0,44.0,34.0,tif,,al_c,1255,538.5131226,22.41137,70.13706
31.0,89.0,9,66.0,31.0,73.0,19.573224341204263,594.0,31.0,58.0,tif,,al_c,1256,487.2594604,22.41137,70.21669
33.0,86.0,9,64.11111111111111,33.0,65.0,17.329771713854775,577.0,33.0,53.0,tif,,al_c,1257,564.2913208,22.41137,70.29631
46.0,89.0,12,70.58333333333333,46.0,74.5,15.47287052302262,847.0,46.0,43.0,tif,,al_c,1258,624.7269897,22.41137,70.37594
59.0,87.0,9,75.44444444444444,59.0,74.0,9.923161583007158,679.0,59.0,28.0,tif,,al_c,1259,492.2063293,22.41137,70.45556
65.0,94.0,9,78.44444444444444,65.0,77.0,10.155579868679867,706.0,72.0,29.0,tif,,al_c,1260,496.7454529,22.41137,70.53519
54.0,98.0,9,72.33333333333333,54.0,74.0,14.243907079480998,651.0,54.0,44.0,tif,,al_c,1261,480.1074219,22.41137,70.61481
62.0,99.0,9,79.0,73.0,73.0,12.909944487358056,711.0,62.0,37.0,tif,,al_c,1262,403.9542236,22.41137,70.69444
45.0,96.0,12,66.16666666666667,45.0,64.0,16.58228639911343,794.0,54.0,51.0,tif,,al_c,1263,501.9256592,22.41137,70.77406
16.0,75.0,9,53.0,16.0,51.0,18.76758434701233,477.0,16.0,59.0,tif,,al_c,1264,345.872467,22.41137,70.85369
33.0,81.0,9,60.0,33.0,63.0,12.901334986909086,540.0,33.0,48.0,tif,,al_c,1265,236.1520081,22.41137,70.93331
6.0,45.0,9,20.444444444444443,11.0,19.0,12.25752477379699,184.0,6.0,39.0,tif,,al_c,1266,48.56909561,22.41137,71.01294
26.0,60.0,9,41.333333333333336,26.0,36.0,11.313708498984761,372.0,26.0,34.0,tif,,al_c,1267,148.5892792,22.41137,71.09256
31.0,63.0,9,47.333333333333336,39.0,51.0,9.297550453987569,426.0,31.0,32.0,tif,,al_c,1268,338.706604,22.41137,71.17219
18.0,70.0,12,47.166666666666664,47.0,47.0,13.409159390340454,566.0,18.0,52.0,tif,,al_c,1269,170.1186371,22.41137,71.25181
28.0,64.0,9,51.888888888888886,55.0,55.0,9.87076991756125,467.0,28.0,36.0,tif,,al_c,1270,248.0233154,22.41137,71.33144
32.0,84.0,9,60.44444444444444,32.0,62.0,16.747212777130084,544.0,32.0,52.0,tif,,al_c,1271,433.0245667,22.41137,71.41106
34.0,91.0,9,65.55555555555556,58.0,68.0,16.793590782141404,590.0,34.0,57.0,tif,,al_c,1272,371.6011658,22.41137,71.49069
35.0,87.0,9,73.55555555555556,87.0,77.0,15.420845279549447,662.0,35.0,52.0,tif,,al_c,1273,402.4718933,22.41137,71.57031
